번호,제목,작성자,날짜,조회수,추천수,댓글수,본문,이미지수,링크
111665,마쫀쿠 일주일에 한번 맞기 넘 힘들다,ㅇㅇ,2026-04-20 17:52:24,134,2,2,"매일 맞는게 더 재밌을거 같은데
맞는날이 넘 기다려짐",0,https://gall.dcinside.com/mgallery/board/view/?id=mounjaro&no=111665&page=5
111664,근데 니네 정상체중되도 계속 맞을꺼야?,마갤러,2026-04-20 17:51:32,346,0,13,"난 돈은 고민안되는데 몸에안좋을까봐 고민이야
인스타 유명 마운자로 의사한테 물아보니까
정상체중이면 끊으래
- dc official App",0,https://gall.dcinside.com/mgallery/board/view/?id=mounjaro&no=111664&page=5
111663,오운완ㅆ,ㅇㅇ,2026-04-20 17:50:17,34,0,0,"후
- dc official App",0,https://gall.dcinside.com/mgallery/board/view/?id=mounjaro&no=111663&page=5
111662,요즘 마운자로 가격 이거 맞아?,마갤러,2026-04-20 17:48:44,313,0,2,"2.5mg
약 28~35만원
5mg
약 40~45만원
7.5~10mg
약 55~65만원
이정도 나옴?
미리 마음의 준비하고 병원가게",0,https://gall.dcinside.com/mgallery/board/view/?id=mounjaro&no=111662&page=5
111661,내일 오랜만에 병원가는데 그 의사쌤....,마갤렁,2026-04-20 17:48:32,177,0,9,"나 처음 갔을때도 상냥하셨고
8키로 뺐다니까 너무 조아하셨거든
온갖 응원과 조언 다해주시면서..
지금은 8키로가 26키로가 됐어
해달라는대로 처방해주셔서 쟁여둔게 많았거든
오랜만에 낼 뵈러 가는데 좋아해주실 생각에 입꼬리 씰룩쌜룩
넘 감사해서 타지로 이사했는데도 뵈러가려고 ㅋㅋㅋ
이랬는데 갑자기 낼 차갑고 의무적으로 변하셨으면
나 괜히 상처 ㅋㅋㅋㅋㅋㅋㅋ
내일 증량 여쭤볼건데 쌤 자꾸 돈아끼라고 하셔서...
하아.... 암튼 낼 뵙고올게!",0,https://gall.dcinside.com/mgallery/board/view/?id=mounjaro&no=111661&page=5
111660,단백질 음료랑 파우더 어느거로 할까,마갤러,2026-04-20 17:48:18,211,0,22,"뭔가 내 계산식에는 둘의 가격차이가 큰 차이 없어보이는데
파우더가 할인 잘 받으면 더 싼가??
더단백이랑 다이마타이즈wpc 초코맛 이거 비교하고있어
태어나서 한번도 안 먹어봐서 정보가 뒤적거려보는중",0,https://gall.dcinside.com/mgallery/board/view/?id=mounjaro&no=111660&page=5
111658,애들아마쫀쿠말야 지금일년할생각이거든?,꼬몽,2026-04-20 17:45:13,218,0,6,"그러고나서 나중에 또 일년해도되는거야?
총 3년할수있다고 어디서 본거같아서",1,https://gall.dcinside.com/mgallery/board/view/?id=mounjaro&no=111658&page=5
111657,오늘 저녁 단백질 음료 3개 60그램,마갤러,2026-04-20 17:43:30,142,1,10,가볍게 먹엇다,0,https://gall.dcinside.com/mgallery/board/view/?id=mounjaro&no=111657&page=5
111656,누렁아 밥먹자,inspect2631,2026-04-20 17:41:26,109,1,2,"닭찌
계란찜
당근라페",1,https://gall.dcinside.com/mgallery/board/view/?id=mounjaro&no=111656&page=5
111655,오늘 저녁은 단호박죽,킹데스,2026-04-20 17:32:48,35,0,0,"닭가슴살100g과 테이크핏맥스초코하나
약맞은날은 먹는게고역이다 ㄹㅇ",0,https://gall.dcinside.com/mgallery/board/view/?id=mounjaro&no=111655&page=5
111654,혹시 가짜 마운자로 유통 뉴스 어디서 봤어??,마갤러,2026-04-20 17:31:31,313,0,7,"가짜 마운자로 유통 뉴스랑 로트번호까지 떠 있는 뉴스기사 있어??
어떤놈이 로트번호 뜬 기사는 없다고
인도꺼 15mg D949932 이거
가짜 아니라고 박박 우기는놈이 있어서
좀 보여주고 싶은데
찾아보니까 해외기사라 그런거 잘 못찾겠어",0,https://gall.dcinside.com/mgallery/board/view/?id=mounjaro&no=111654&page=5
111653,최근 기준 마쫀쿠 5mg 처방전까지 얼마에 샀음??,ㅇㅇ,2026-04-20 17:29:10,249,0,6,집에서 종로까지 15분 거리라 어플로 예약하고 갔는데 처방전까지 38.5만원이더라. 보통 이 정도가 ㅍㅌㅊ지?,0,https://gall.dcinside.com/mgallery/board/view/?id=mounjaro&no=111653&page=5
111652,팩트는 린도 맞은애들은 죄다 졸업했다는거임,ㅇㅇ,2026-04-20 17:25:34,360,1,5,"못사거나 늦게 온놈들만
심술부리고 있는거고. ㅋㅋㅋ
물론 나도 퀵펜없음",0,https://gall.dcinside.com/mgallery/board/view/?id=mounjaro&no=111652&page=5
111651,근데 부작용중에 피곤하고 잠이 많이 오는건 왜임?,마갤러,2026-04-20 17:23:01,188,0,2,"뇌를 건드리는것도 아닌데
그냥 호르몬 유사체여도 몸에 무리가 ㅈㄴ 가는건가..",0,https://gall.dcinside.com/mgallery/board/view/?id=mounjaro&no=111651&page=5
111650,린도자로 쩔긴하네,마갤러,2026-04-20 17:22:20,244,0,0,맘고생 다이어트까지 추가지원 낭낭하게,0,https://gall.dcinside.com/mgallery/board/view/?id=mounjaro&no=111650&page=5
111649,아니 더단백 과일맛 개쓰레기같던데,ㅇㅇ,2026-04-20 17:18:03,184,0,7,"그게 넘어가냐 진짜 불량식품맛이라 불쾌할 정도던데
커피랑 초코가 그나마 먹을만하던데 카라멜은 안먹어봤고",0,https://gall.dcinside.com/mgallery/board/view/?id=mounjaro&no=111649&page=5
111648,여기갤왜케재밌음?,git,2026-04-20 17:17:53,154,0,2,불구경하는거 존나재밌는데,1,https://gall.dcinside.com/mgallery/board/view/?id=mounjaro&no=111648&page=5
111644,오늘 스트레스 ㅈㄴ받았는데 배가안고프네,ㅇㅇ,2026-04-20 17:11:19,38,0,0,신기하넹,0,https://gall.dcinside.com/mgallery/board/view/?id=mounjaro&no=111644&page=5
111643,린도의 맹물,ㅇㅇ,2026-04-20 17:07:20,366,3,3,"물도 짭이 있따.
대린도",1,https://gall.dcinside.com/mgallery/board/view/?id=mounjaro&no=111643&page=5
111642,피자 한판먹었다고 3kg찜,마갤러,2026-04-20 17:05:15,252,1,6,이게 맞음?,0,https://gall.dcinside.com/mgallery/board/view/?id=mounjaro&no=111642&page=5
111641,차라리 맹물자로면 돈만 날린거지 인도 중국 짝퉁 뭘로 만든지 모름,마갤러,2026-04-20 16:55:48,348,2,4,"내 몸뚱이에 꽂는거 미국에서 만들어진거여도 무서운데
뭘로 만든지 모르는거 어케꼽냐 ㄹㅇ",0,https://gall.dcinside.com/mgallery/board/view/?id=mounjaro&no=111641&page=5
111640,ㅅㄹ기간 2.5로 잘 막아내고 있는 스스로 넘 대견,ㅇㅇ,2026-04-20 16:54:25,117,0,1,후후 이대로만 쭉가자,0,https://gall.dcinside.com/mgallery/board/view/?id=mounjaro&no=111640&page=5
111639,2.5mm 효과가 전혀없다가 4번째 맞고 ...,마갤러,2026-04-20 16:54:17,244,0,3,"2.5mm
효과와 부작용 모두 전혀 없다가,
아까워서 계속 맞았는데,
4번째 맞고 나니...
확실히 식욕이 줄었어.
그동안, 평소처럼 막 먹어도 토하는 등 부작용은 전혀없어. 지금도 그렇고.
하지만, 먹을순 있는데, 안 먹어도 힘들지 않아.
이제 제대로 작용하는 것 같은데,
2.5mm를 계속 맞을까?
수치를 올려봐야 비용만 비싸고
결국 올려야 한다면 최대한 서서히 올리는게 좋을 것 같은데 말야.",0,https://gall.dcinside.com/mgallery/board/view/?id=mounjaro&no=111639&page=5
111638,작년 9월에 2.5 4펜 + 10월 5 4펜 맞았는데 5로 바로시작해도댈,마갤러,2026-04-20 16:52:56,73,0,0,부작용은 거의없다시피했고 2.5너무 돈아까운데..,0,https://gall.dcinside.com/mgallery/board/view/?id=mounjaro&no=111638&page=5
111637,반평생 맞으라고 하면 맞을꺼임?,마갤러,2026-04-20 16:51:58,294,0,12,"난 부작용x
유지단계에서 보험용으로
계속 맞고 싶음 이유는 내 자신을 못믿겠어서
돌아갈까봐
근데 돈이 문제긴함",0,https://gall.dcinside.com/mgallery/board/view/?id=mounjaro&no=111637&page=6
111636,2.5 3주차인데 점점 배고파지네,마갤러,2026-04-20 16:50:36,69,0,0,"1, 2주차는 ㄱㅊ았는데 ㅇㄴㅇㄴㅇㄴ",0,https://gall.dcinside.com/mgallery/board/view/?id=mounjaro&no=111636&page=6
111635,푸른ㄷ워터 당 개높은데,ㅇㅇ,2026-04-20 16:50:29,155,0,10,그냥 먹음? 딱딱이똥 삼일째나와서 답답함 ㅠ,0,https://gall.dcinside.com/mgallery/board/view/?id=mounjaro&no=111635&page=6
111634,캬! 하루만에 6kg 감량,응우옌,2026-04-20 16:44:05,324,2,8,"는 장염인지 뭔지
위 아래로 물만 존나 싸대서 다음날 쯤보니 6k가량 빠져있었음..
병원서 링겔 맞고잇다..",0,https://gall.dcinside.com/mgallery/board/view/?id=mounjaro&no=111634&page=6
111633,5짜리 맞다가 위고비 0.5 맞는데 원래 아무 느낌 안나나..,마갤러,2026-04-20 16:37:29,101,0,1,"예전에 가격 폭등했을때 사둔 위고비... 버리긴 돈아까워서 그냥 맞는데
원래 이런 식으로 5 맞다가 0.5로 확 바꾸면 첨엔 아무 느낌 안날까?
아님 낼이면 좀 다를까?",0,https://gall.dcinside.com/mgallery/board/view/?id=mounjaro&no=111633&page=6
111632,간이랑 요산수치 높으면 단쉐 ㄴㄴ?,마갤러,2026-04-20 16:34:04,202,0,10,"ai가 되도록 먹지말라고 뜯어말리네
요산은 조금 높아서 주의관찰하고 간수치가 좀 높음... 곧 대학병원 검사감
대충 계산해보니 하루 단백질 60g밖에 안 먹었음...
단쉐 안 먹으면 아침에 계란 추가하고 점심에 일반식에다가 추가로 닭가슴살 1팩씩 먹고 저녁에 두부한모 추가하고 이래야하나",0,https://gall.dcinside.com/mgallery/board/view/?id=mounjaro&no=111632&page=6
111629,18주차인데 14키로 빠지는데 10맞는중인데 10맞는다고 방심 하면 안되,마갤러,2026-04-20 16:25:49,194,1,4,"수험공부 하고있어서 빡세게 러닝 못하고 운동 집에서 홈트만 간간히 하고 식단조절 100일정도는 철저하게 하니까 잘 빠져서 102키로에서 86까지 찍히다가
저번달에 10맞았으니까 괜찮겠지 하고 식단 평소처럼 빡세게는 안하고 적당하게 했는데 바로 정체기...
이번달부터 다시 제데로 식단 지키니까 좀 빠지긴하는데
수험이랑 다이어트 같이하려니까 빡세긴 함
그리고 개인적으로 7.5일때 식욕억제 제일 잘되는 느낌 7.5랑 10 가격같아서 10맞는데 7.5랑 크게 차이없는 느낌이라 가격 같아도 그냥 7.5로 조절잘되면 7.5맞다가 7.5 효과 떨어진다는
느낌받을때 증량하는게 베스트인듯 난 그냥 가격아까워서 7.5 1달맞고 바로 10으로 증량했어서
하여튼 살 빠진상태에서는 더 빡세게 식단조절해야하는거 아는데 공부 하루 10시간정도 해서 식단조절 핑계대고 안했는데 정신차리고 다시 빡세게 하려고 함
쫀쿠 맞는 갤럼들도 참고 하고 나처럼 10맞는다고 방심하지 말고 더 철저하게 식단이랑 운동하길 바란다
난 그나마 운동은 아령이랑 맨몸으로 꾸역꾸역 꾸준히 해서 근육은 덜 잃어서 괜찮다고 스스로 암시중인데 근육도 빠졌는데 정체기까지 왔으면 스트레스 많이 받았을듯...",0,https://gall.dcinside.com/mgallery/board/view/?id=mounjaro&no=111629&page=6
111628,인도 짭자로 로트번호,ㅇㅇㅇ,2026-04-20 16:25:21,472,0,4,"<ul class=""KsbFXc U6u95"" jsaction="""" jscontroller=""mPWODf"" data-sfc-root=""c"" jsuid=""lYwVqe_q"" data-sfc-cb="""" data-processed=""true"" style=""font-size: 16px; margin-block: 12px 16px; font-family: sans-serif; line-height: var(--a9X0Jc); padding-inline-start: 18px; margin-inline: 0px; caret-color: rgb(10, 10, 10); color: rgb(10, 10, 10); -webkit-tap-highlight-color: rgba(0, 0, 0, 0); -webkit-text-size-adjust: 100%;""><li class=""dF3vjf"" jsaction="""" jscontroller=""vsuOFb"" data-sfc-root=""c"" jsuid=""lYwVqe_10"" data-sfc-cb="""" data-hveid=""CAMQAw"" data-processed=""true"" style=""-webkit-tap-highlight-color: transparent; list-style- outside; list-style-type: disc; margin-block: 0px 12px; padding-inline-start: 4px;""></li></ul>
저 로트번호면 갖다버려라",1,https://gall.dcinside.com/mgallery/board/view/?id=mounjaro&no=111628&page=6
111627,더단백 카라멜이랑 커피는 걸러라,ㅇㅇ,2026-04-20 16:24:01,334,1,15,"가뜩이나 첨가물많은데 식용유까지 처넣어서
성분상 가장 쓰레기다
맛으로 따지면 바나나가 쓰레기고
밀크티가 호불호 극과극
초코도 평이 반반이고
민초는 신상이라 모르겠네
결국 남는게 멜론 딸기 밖에 없노",0,https://gall.dcinside.com/mgallery/board/view/?id=mounjaro&no=111627&page=6
111626,더단백 바로살걸 ㅅㅂ,ㅇㅇ,2026-04-20 16:12:36,469,0,20,"생각해보니 내가 쟁여두는게 개당 1000원꼴이면 바로 무지성으로 쟁이는데
말도안되게싼거엿는데
집에좀있다보니 간보다가 놓쳤노 ㅅㅂ 또안하겟지",0,https://gall.dcinside.com/mgallery/board/view/?id=mounjaro&no=111626&page=6
111625,근데 진짜 면역자들은 5 까지 해보고 포기 해야되는거임?,성공한런붕이,2026-04-20 16:09:51,259,0,5,7.5까지 가보나,0,https://gall.dcinside.com/mgallery/board/view/?id=mounjaro&no=111625&page=6
111624,2.5에서 5로 간 사람???,ㅇㅇ,2026-04-20 16:03:38,240,0,4,"어땠어??
속안좋아?
살더잘빠짐??
2.5 처음한달만효과있고 두달째엔 효과없어서
5로 넘어가려고하는데
막 토만하고 일상생활도못한다는 글이있어서 무섭네...",0,https://gall.dcinside.com/mgallery/board/view/?id=mounjaro&no=111624&page=6
111623,저녁 현미밥130 + 닭가슴살1팩 + 샐러드면 충분해?,마갤러,2026-04-20 16:02:19,205,0,19,"운동은 아직 안해..
여기서 계란 1알 더 먹거나 해야하면 알려줘!!
밥은 현미밥130g 아니면 간편한끼 닭가슴살 볶음밥 200g 이거 먹을거야
닭가슴살은 한끼통살 !!!
야채는 그냥 유러피안 샐러드 1kg씩 시켜서 먹음
++
아침은 그릭요거트+블루베리
점심은 양 줄인 일반식",0,https://gall.dcinside.com/mgallery/board/view/?id=mounjaro&no=111623&page=6
111622,2.5에서 7.5가는 건 에바겠지,ㅇㅇ,2026-04-20 16:02:00,185,0,3,"120오버 슈퍼뚱땽이인데 2.5 한달간 큰 효과없엇음
부작용도없엇고
오늘 또 사러가야되는데 먼가 5도 효과 없으면좀슬플거같아",0,https://gall.dcinside.com/mgallery/board/view/?id=mounjaro&no=111622&page=6
111621,운동쉬려했는데 갔다와야지,ㅇㅇ,2026-04-20 15:59:33,40,0,0,"잠을 일찍자자잉
- dc official App",0,https://gall.dcinside.com/mgallery/board/view/?id=mounjaro&no=111621&page=6
111620,5 하다가 끊었는데 다시 5하면 되지?,마갤러,2026-04-20 15:56:05,95,0,0,"7.5 너무 비싸서 ㅠ 5로 재도전할라구
이미샀음",1,https://gall.dcinside.com/mgallery/board/view/?id=mounjaro&no=111620&page=6
111618,마운자로 3주차 인바디 결과 (feat 뭔가 이상한),마린이,2026-04-20 15:43:45,365,1,8,"3주차 인바디 결과인데
항상 아침 11시 쯤 공복에 물도 안 마시고 재는데
1주일 만에 골격근량이랑 체지방률이 확 바뀌어서 뭔가 이상함 (인바디 점수도 한번에 7점 오름)
어쨌든 체중은 꾸준히 줄고 있어서 긍정적으로 보임
이번주 주말부터 5mg 예정인데 효과 차이가 심하려나...",1,https://gall.dcinside.com/mgallery/board/view/?id=mounjaro&no=111618&page=6
111617,인생이 고달파져서 오랜만에 스벅 신메뉴 도전했는데,마갤러,2026-04-20 15:40:09,98,0,1,"마시면서 보니까 당 미쳤네
아... 그나마 제일 괜찮아보이는 거 쳐마신건데",0,https://gall.dcinside.com/mgallery/board/view/?id=mounjaro&no=111617&page=6
111616,마운자로 인도 불법유통 적발,ㅇㅇ,2026-04-20 15:39:43,1477,12,16,예아,5,https://gall.dcinside.com/mgallery/board/view/?id=mounjaro&no=111616&page=6
111615,형들 질문좀 2.5한달 맞았고 5로 넘어갔는데,마른자로,2026-04-20 15:39:03,220,0,7,지원금 나오면 살려고 하는데 내일 모래가 증량한 5맞는 날인데 한달은 몸에 잔여량 있으니까 일주일 참고 민생지원금 나오면 사서 맞아도 ㄱㅊ을까여? 아니면 그냥 바로 사서 흐름 안끊기게 맞는게 좋을까여? 비슷하게 일주일정도 뛰었다 맞으신 분 계신가요,0,https://gall.dcinside.com/mgallery/board/view/?id=mounjaro&no=111615&page=6
111614,운동완료,마뚱뚱이,2026-04-20 15:38:43,91,0,2,"팔운동으로 워밍업 시작 (왼쪽어깨 뚝뚝거림하고 예전에 통증 심하게온적있어서 팔운동 중량을 높게 못잡겠어요)
실내 사이클링 시속32~34KM 18분
등반 기계 3단계 7분 / 2단계 5분",1,https://gall.dcinside.com/mgallery/board/view/?id=mounjaro&no=111614&page=6
111613,"1개월, 3개월, 전체",ㅇㅇ,2026-04-20 15:35:30,142,0,1,"전체를 봐야됨
주기 짧게할수록 정병올꺼같다 ㅋㅋ",3,https://gall.dcinside.com/mgallery/board/view/?id=mounjaro&no=111613&page=6
111612,위고비에서 마운자로로 갈아탈려는데 조언좀부탁,마갤러,2026-04-20 15:33:29,157,0,4,"지금 1년째맞고있는데 2.4 받아서 1.2로 2달 나눠맞고있음
갈아타볼까하는데 마운자로 얼마맞으면됨??
핑프소리안들을려고 최대한 찾아보니 위고비 1.7이 마운자로 2.5랑 비슷하다던데
단약안하고 그대로 이어서맞아도 되는지도 궁금함",0,https://gall.dcinside.com/mgallery/board/view/?id=mounjaro&no=111612&page=6
111611,휴일에 걸어다니는것도 좋다,ㅇㅇ,2026-04-20 15:31:25,192,0,2,"어제 할거없서서 거의 3시간동안 무계획으 발가는곳
걸어다녔음 사람 구경도하고 쇼핑몰도 들어가고
재밌는거같아 운동도되고
- dc official App",1,https://gall.dcinside.com/mgallery/board/view/?id=mounjaro&no=111611&page=6
111610,5미리 끊은지 반년됐는데 다시 맞으려면 2.5부터 해야하나요?,마갤러,2026-04-20 15:31:24,130,0,1,조금씩 요요가 오는거같습니다,0,https://gall.dcinside.com/mgallery/board/view/?id=mounjaro&no=111610&page=6
111609,펜2.5 두개째인데 효과없다,ㅇㅇ,2026-04-20 15:25:31,201,0,6,숙면 취하는거 빼고 다른점 모르겠어,0,https://gall.dcinside.com/mgallery/board/view/?id=mounjaro&no=111609&page=6
111608,ㅅㅈㄹ 2.5 예약하면 며칠뒤 연락오냐,마갤러,2026-04-20 15:20:56,95,0,0,,0,https://gall.dcinside.com/mgallery/board/view/?id=mounjaro&no=111608&page=6
111607,마운이 맞았는데도 왜 식욕이 그대로지?,마갤러,2026-04-20 15:18:33,97,0,1,"젤 낮은건데 다른 사람처럼 먹고 싶지 않다거나 먹어도 배가 부르거나 이런 느낌은 없네…
진짜 그 전에 식욕이 어바어마어마하긴 햇는데",0,https://gall.dcinside.com/mgallery/board/view/?id=mounjaro&no=111607&page=6
111606,과일 음료수 받았는데 어카지 버려야되냐,ㅇㅇ,2026-04-20 15:17:36,227,0,6,안 먹을건데 ㅋㅋ,1,https://gall.dcinside.com/mgallery/board/view/?id=mounjaro&no=111606&page=6
111605,2.5 4주 맞다가 5로 바꿨는데,마갤러,2026-04-20 15:10:35,150,0,1,"2.5는 억지로 먹을라면 먹을수 있는정돈데
이건 진짜 걍 안드가네 와..",0,https://gall.dcinside.com/mgallery/board/view/?id=mounjaro&no=111605&page=6
111604,"2.5 7펜째 인바디 지표 변화(178 cm, 106 kg 시작)",마갤러,2026-04-20 15:09:02,186,0,4,"5가지 목표를 세웠는데 오늘 날짜로 두 번째 목표인 체지방률 20퍼센트 돌파 완료
다음 목표를 향해 또 가보자고",5,https://gall.dcinside.com/mgallery/board/view/?id=mounjaro&no=111604&page=6
111603,2.5 물량없어서 처방전 받아놓고 못삼,마갤러,2026-04-20 15:03:12,324,0,8,"종로에서 지난 화요일 받았는데 오늘까지 못샀음..
ㄷㅌㄴㅇ 맨날 확인해보는데 전화해보면 없다거나 퇴근시간 되면 물량 싹 다 빠져서 ㅅㅂ
이거 화요일에 받았으면 언제까지 처방전 사용가능하지..
낼 지나면 처방 다시 받아야 함? 그래도 물량 없는건 똑같을거 아녀",0,https://gall.dcinside.com/mgallery/board/view/?id=mounjaro&no=111603&page=6
111602,마운자로 식단 평가좀,마갤러,2026-04-20 15:00:09,204,0,8,"저번주 수요일에 첨 맞음
아침 : 밥 200g 닭다리살 200g 방토 7개
점심 : 밥 200g 하림 블랙페퍼 닭안심 200g 방토 7개
저녁 : 밥 200g 홍두깨살 200g 방토 7개
운동 후 프로틴 1스쿱
180cm 130kg에 시작해서 지금 4kg 빠짐
운동 웨이트 30분 유산소 런닝머신속도 5로 30분걷기
- dc official App",0,https://gall.dcinside.com/mgallery/board/view/?id=mounjaro&no=111602&page=6
111601,마자로 인생 4개월차,마갤러,2026-04-20 14:59:33,134,0,1,"이제 마지막 드디어 배가 들어가기 시작했다
체지방 48스타트 -> 29
골근 46~47 그대로
후
...먹는건 이제 적응했는데 저탄에 대해서
이제 딱 20까지만 내려가보자
체중은 크게변화지않지만
지방은빠지더라",0,https://gall.dcinside.com/mgallery/board/view/?id=mounjaro&no=111601&page=6
111600,마운자로 끊은지 1달인데 요요오나? 씨발,행메전문,2026-04-20 14:59:22,337,0,5,체지방량은 안빠지고 점점 몸무게 다시 늘고있음 8키로는 더 빼야하는데 좆같노,2,https://gall.dcinside.com/mgallery/board/view/?id=mounjaro&no=111600&page=6
111599,코스트코 웨이더 단백질쉐이크 먹어두 괜찮나유?,뉴비,2026-04-20 14:54:11,92,0,8,"유산소 운동이랑 식단하고있든데
하루 단백질 100g이상 먹으려고 하고있음
음식으로만 못챙길때 더단백이나 셀렉스꺼 먹었는데
가격이 좀 거시기해서 싼거찾아보다가
코스트코 웨이더꺼 가격 적당하고 접근성이 좋던뎁
(1회 약 1천원정도)
단백질 쉐이크 잘못먹으면 살더찐다는 소리도있던데
가성비로 먹기 괜찮나유?
헬창아니고 일반인 다이어터 임돠",0,https://gall.dcinside.com/mgallery/board/view/?id=mounjaro&no=111599&page=6
111598,밥 안 먹어서 그런가 기분이 왜이렇게 더럽지,마갤러,2026-04-20 14:53:53,69,0,2,온 만물이 날 억까하는 기분,0,https://gall.dcinside.com/mgallery/board/view/?id=mounjaro&no=111598&page=6
111597,177에 85 고혈압인데 약 맞을까,ㅇㅇ,2026-04-20 14:51:05,120,0,3,아 고민된다 약값이 한두푼 하는것도 아니고,0,https://gall.dcinside.com/mgallery/board/view/?id=mounjaro&no=111597&page=6
111596,"[종료] 무신사 더단백 36팩 30,480원",git,2026-04-20 14:48:42,607,4,64,"뷰티 장바구니 3천원 쿠폰 사용시 30,480원
적립금 최대 사용시 28,210원
15:57 내용수정) 18팩 골라담기 상품 쿠폰사용 막혔음 36팩 상품에는 적용가능해서 글 수정함
16:05 내용수정) 판매자가 쿠폰적용 제외시킴 핫딜끝남
돼지들아 이거 먹고 힘내!! 보충제갤은 오지 말고 알겠지?",4,https://gall.dcinside.com/mgallery/board/view/?id=mounjaro&no=111596&page=6
111595,나닥 이거 버그잇음?,출롱사랑나라사랑,2026-04-20 14:45:42,66,0,1,"나닥 만원결제되는거 아니냐니까
상관없다면서 병원에서 만원 결제햇는데
딴데가는데 결제떠서보니
나닥에서 만원 결제되서 2번결제됨ㅋㅋ
전화도 안받고
귀찬아서 안가려다 괴씸해서 가니
그럴리없다그러더니 내역보여주니 이리저리 궁시렁~~
죄송먼저 해야정상아닌가?  남2중결제에
20분 쳐버리게하고 기본이 안됫네",0,https://gall.dcinside.com/mgallery/board/view/?id=mounjaro&no=111595&page=6
111594,증량 질문 2.5 한달만에 수분포함10키로  빠졌는데  76에서 66,ㅇㅇ,2026-04-20 14:42:01,154,0,4,"2.5 한달 더하는게 나을까? 아니면 5 증량이 나을까?
- dc official App",0,https://gall.dcinside.com/mgallery/board/view/?id=mounjaro&no=111594&page=6
111593,5쫀쿠도 맞다보면 2.5처럼 적응되냐 제발,마갤러,2026-04-20 14:38:50,170,0,1,진짜 무슨 잠만보처럼 잠이 존나오네 살려줘,0,https://gall.dcinside.com/mgallery/board/view/?id=mounjaro&no=111593&page=6
111592,오늘 점심,ㅇㅇ,2026-04-20 14:32:43,122,0,3,"냠냠
- dc official App",1,https://gall.dcinside.com/mgallery/board/view/?id=mounjaro&no=111592&page=6
111591,자기가 ADHD라고 인지했는데 병원 안가는것 부터 말이 안됨,몽땅,2026-04-20 14:32:33,185,0,5,"어느 순간 나 ADHD 맞는거 같다라고 인지한순간
진짜 ADHD는 유튜브에서 정보 와 씹 진짜 나네?
찾아보고 병원가면 좋아지나?
병원비는 얼마지?
이거 조사한 다음에 병원가게 되어 있음 이게 바로 충동성",0,https://gall.dcinside.com/mgallery/board/view/?id=mounjaro&no=111591&page=6
111590,5.0 증량하자마자 뒤질 거 같음,마갤러,2026-04-20 14:30:09,301,0,4,"2.5 때도 한 3주 내내 ㅈㄴ 입맛 없고 속 더부룩 했었음
억지로 먹어가면서 식단 및 운동 해서 한 6kg 날림
근데 어제 저녁에 5.0으로 증량하고 일어나자마자 몸 상태 ㅈ됐음
무기력, 피로감, 더부룩한 속, 소화 불량, ㄱㅌ, ㅅㅅ
있는 부작용이란 부작용은 다 옴 ㅋㅋㅋㅋㅋㅋㅋ
어떻게든 먹어야 그나마 조금 있는 근육 지키는데 지금 뭘 먹을 수가 없음
진짜 반차 쓸까 말까 고민하다가 참음
2.5 맞고 힘들었던 애들은 증량 고민 잘해봐라... 나처럼 고생하지 말고",0,https://gall.dcinside.com/mgallery/board/view/?id=mounjaro&no=111590&page=6
111589,5맞아본 애들 몇달까지 5로함?,마갤러,2026-04-20 14:29:50,268,0,6,최대한 길게하고싶은데 몇달까지 5로하고 증량함?,0,https://gall.dcinside.com/mgallery/board/view/?id=mounjaro&no=111589&page=6
111588,10짜리 재고 없다고해서 예약걸어놧는데,출롱사랑나라사랑,2026-04-20 14:27:52,101,0,0,"넉넉하다는데?
괜히 예약구매 걸어놓고삿네
걍 온누리인가 그거되는 싼곳 찾아볼걸",0,https://gall.dcinside.com/mgallery/board/view/?id=mounjaro&no=111588&page=6
111587,마운자로 유통기한긴데 왜 한달씩햇지?,출롱사랑나라사랑,2026-04-20 14:27:07,287,0,6,"3달까지 해준다는데
어차피 3달해도 처방전은 만원아님?
3달이라고 3만 아닐거같은데
괜히 돈 더 썻노",0,https://gall.dcinside.com/mgallery/board/view/?id=mounjaro&no=111587&page=6
111586,2.5 두달 5첫펜 4일째인데,마갤러,2026-04-20 14:24:24,85,0,0,"2.5는 효과가 좀 줄어든 것 같아서 (감량속도가 느려짐, 식욕 살짝 도는듯)
5 첫펜 꽂아봤는데
여행때문에 하루 일찍 꽂았음
오늘이 4일째인데 계~ 속 근육통있고
생각외로 2.5의 식욕억제랑은 다른느낌임
2.5는 걍 음식 먹을생각도 0 떠오르지도않음 먹다가 아.. 못먹겠네; 하고 그만둠
5는 근데 음식생각이 나고 뭘 보면 먹고싶어지긴함
근데 방금 소포장 함박스테이크 1 (150g) 먹었는데
일단 반정도에서 아 좀 힘든가..? 하긴했지만 다 먹을 순 있었고
근데 다 먹고나서 체한것마냥 속이 안좋았음 토는 안함
종아리쪽 근육통이 제일세고 (아직도있음)
어제까지는 전신이 처맞은듯 근육통 있었음 백신맞은것마냥 팔 안올라감ㅋㅋ
이러면 그냥 다시 2.5로 내리는게 맞나? 아님 적응기간인가 잘 모르겠음",0,https://gall.dcinside.com/mgallery/board/view/?id=mounjaro&no=111586&page=6
